annotator_id,language,completion_status,eligible_for_primary_prescreen_candidate,project_id,task_id,dataset_group,condition,worker_scope_raw,worker_scope_normalized,task_final_scope,task_scope_adjudication_source,worker_scope_response,geometry_valid_or_present,geometry_primary_possible,scope_response_primary_eligible,notes
28,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
29,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
30,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
31,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
32,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
33,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
34,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
35,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
36,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
37,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3171,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,False,dry_run_partial_snapshot
27,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
28,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
29,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
30,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
31,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
32,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
33,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
34,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
35,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
36,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
37,en,complete,True,40,3171,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
27,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
28,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
29,en,complete,True,40,3172,PreScreen_semi,semi,oos_geometry,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
30,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
31,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
32,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
33,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
34,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
35,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
36,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
37,en,complete,True,40,3172,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,41,3173,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,False,False,False,dry_run_partial_snapshot
27,en,complete,True,41,3173,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
28,en,complete,True,41,3173,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
29,en,complete,True,41,3173,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
30,en,complete,True,41,3173,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
31,en,complete,True,41,3173,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
32,en,complete,True,41,3173,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
33,en,complete,True,41,3173,PreScreen_oos,oos,oos_geometry,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
34,en,complete,True,41,3173,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
35,en,complete,True,41,3173,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
36,en,complete,True,41,3173,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
37,en,complete,True,41,3173,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,41,3174,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,False,False,False,dry_run_partial_snapshot
27,en,complete,True,41,3174,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
28,en,complete,True,41,3174,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
29,en,complete,True,41,3174,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
30,en,complete,True,41,3174,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
31,en,complete,True,41,3174,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
32,en,complete,True,41,3174,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
33,en,complete,True,41,3174,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
34,en,complete,True,41,3174,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
35,en,complete,True,41,3174,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
36,en,complete,True,41,3174,PreScreen_oos,oos,oos_insufficient,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
37,en,complete,True,41,3174,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,41,3175,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
27,en,complete,True,41,3175,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
28,en,complete,True,41,3175,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
29,en,complete,True,41,3175,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
30,en,complete,True,41,3175,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
31,en,complete,True,41,3175,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
32,en,complete,True,41,3175,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
33,en,complete,True,41,3175,PreScreen_oos,oos,oos_geometry,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
34,en,complete,True,41,3175,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
35,en,complete,True,41,3175,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
36,en,complete,True,41,3175,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
37,en,complete,True,41,3175,PreScreen_oos,oos,oos_geometry,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,41,3176,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,False,False,False,dry_run_partial_snapshot
27,en,complete,True,41,3176,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
28,en,complete,True,41,3176,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
29,en,complete,True,41,3176,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
30,en,complete,True,41,3176,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
31,en,complete,True,41,3176,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
32,en,complete,True,41,3176,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
33,en,complete,True,41,3176,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
34,en,complete,True,41,3176,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
35,en,complete,True,41,3176,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
36,en,complete,True,41,3176,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
37,en,complete,True,41,3176,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,41,3177,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
27,en,complete,True,41,3177,PreScreen_oos,oos,oos_geometry,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
28,en,complete,True,41,3177,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
29,en,complete,True,41,3177,PreScreen_oos,oos,normal,in_scope,oos_geometry,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
30,en,complete,True,41,3177,PreScreen_oos,oos,oos_insufficient,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
31,en,complete,True,41,3177,PreScreen_oos,oos,normal,in_scope,oos_geometry,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
32,en,complete,True,41,3177,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
33,en,complete,True,41,3177,PreScreen_oos,oos,oos_insufficient,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
34,en,complete,True,41,3177,PreScreen_oos,oos,normal,in_scope,oos_geometry,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
35,en,complete,True,41,3177,PreScreen_oos,oos,oos_geometry,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
36,en,complete,True,41,3177,PreScreen_oos,oos,oos_geometry,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
37,en,complete,True,41,3177,PreScreen_oos,oos,oos_geometry,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,41,3178,PreScreen_oos,oos,normal,in_scope,oos_insufficient,final_gold,scope_false_negative,False,False,False,dry_run_partial_snapshot
27,en,complete,True,41,3178,PreScreen_oos,oos,oos_insufficient,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
28,en,complete,True,41,3178,PreScreen_oos,oos,normal,in_scope,oos_insufficient,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
29,en,complete,True,41,3178,PreScreen_oos,oos,normal,in_scope,oos_insufficient,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
30,en,complete,True,41,3178,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
31,en,complete,True,41,3178,PreScreen_oos,oos,normal,in_scope,oos_insufficient,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
32,en,complete,True,41,3178,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
33,en,complete,True,41,3178,PreScreen_oos,oos,oos_insufficient,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
34,en,complete,True,41,3178,PreScreen_oos,oos,normal,in_scope,oos_insufficient,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
35,en,complete,True,41,3178,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
36,en,complete,True,41,3178,PreScreen_oos,oos,oos_geometry,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
37,en,complete,True,41,3178,PreScreen_oos,oos,oos_geometry,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,41,3179,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,False,False,False,dry_run_partial_snapshot
27,en,complete,True,41,3179,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
28,en,complete,True,41,3179,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
29,en,complete,True,41,3179,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
30,en,complete,True,41,3179,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
